cnty,percent_male10,med_age10,percent_black10,percent_white10,total_pop10,pop_density10,log_pop_density10,rep_pre_2008,rep_pre_2012,rep_sen_2010,rep_hou_2010,main_protestant10,evan_protestant10,catholic10,med_house_val0509,med_house_income0509,below_poverty0509,high_school0509,bac0509,grad0509,married0509,divorced0509,separated0509,other_language0509,foreign_born0509,same_sex0509,murderrate2008,robberyrate2008,agasltrate2008,percent_physically_inactive_chr12,motorvehicle_mortality_rate_chr12,year_potential_life_lost_rate_chr12,percent_excessive_drinking_chr12,percent_smokers_chr12,physically_unhealthy_days_chr12,mentally_unhealthy_days_chr12,percent_fair_or_poor_chr12,percent_obese_chr12,ls09_10_avg,elev,maxtemp0610,mintemp0610,max_heat_index0610,sunlight0610,precipitation0610,Land Area km²,Water Area km²,Total Area km²,Latitude,Longitude 
18135,49.3,40.8,0.4,96.1,26171,57.9,4.05872,0.447724,61.0266,0.604896,0.701777,167.129,131.33,26.67,78900.0,40993.0,12.3,84.8,10.0,4.0,57.2,13.0,1.6,2.8,1.0,0.7,0.0,0.0,0.000469197,38.1,18.8531,7074.02,12.9,22.7,4.7,3.2,21.2,34.7,3.3549,336.0,60.66,44.77,556.0,15058.5,2.92,1171.656,2.42,1174.077,40.164414,-85.005004
18137,49.3,39.2,0.2,97.6,28818,64.6,4.16821,0.343535,68.1417,0.670592,0.637087,212.3,104.549,272.16,134400.0,47397.0,11.0,83.5,14.2,4.3,60.1,10.4,0.5,4.1,1.6,0.4,0.0,0.0,0.00025526,30.5,14.5381,7750.31,21.7,26.4,3.1,3.3,17.0,30.9,3.39649,296.0,62.88,46.15,663.0,15504.4,3.39,1156.237,4.238,1160.474,39.10023,-85.260541
18139,49.3,40.6,0.8,97.4,17392,42.6,3.75185,0.423253,65.9408,0.604778,0.750552,166.05,226.43,94.2989,106000.0,45661.0,11.5,84.2,12.3,4.8,59.4,11.8,2.0,3.8,0.4,0.0,5.74845e-05,5.74845e-05,0.000747298,31.5,24.9477,7525.39,9.0,22.7,3.7,3.8,20.5,32.2,3.3701,299.0,61.7,44.78,621.0,15226.5,3.38,1057.035,0.872,1057.908,39.622312,-85.466527
18141,48.5,36.2,12.7,78.7,266931,583.0,6.36819,0.580375,47.4942,0.492942,0.427308,320.37,103.269,197.3,112500.0,44579.0,13.7,86.1,25.7,9.9,47.5,12.2,1.5,9.4,5.4,0.4,6.01606e-05,0.00190634,0.00199282,27.2,11.2034,7399.46,19.6,22.3,3.4,3.6,14.5,29.5,3.34026,260.0,58.85,43.27,617.0,14733.6,3.04,1185.827,9.156,1194.983,41.617699,-86.288159
18143,49.4,39.3,0.2,97.9,24181,127.0,4.84419,0.481131,52.0528,0.478648,0.452609,131.59,248.289,16.5389,95000.0,38372.0,15.7,73.6,9.4,3.4,56.8,14.0,1.5,1.7,0.7,0.7,0.0,0.000673514,0.00572487,32.1,23.59,11705.2,6.1,23.4,5.9,5.3,27.3,29.3,3.3668,175.0,64.36,47.68,778.0,15496.7,3.67,493.127,6.089,499.216,38.679431,-85.751898
18145,49.6,39.9,1.0,95.4,44436,108.1,4.68306,0.397576,65.5012,0.616946,0.658775,157.659,106.15,81.0189,122300.0,51448.0,10.1,86.2,14.3,4.4,57.9,12.8,0.8,4.1,2.3,0.5,0.0,0.000156299,0.00136761,33.2,19.8544,9013.25,13.8,26.4,5.0,3.5,17.6,35.7,3.36607,231.0,62.43,45.75,707.0,15231.7,3.43,1064.866,4.168,1069.034,39.524135,-85.792174
18147,50.3,41.9,0.5,96.9,20952,52.8,3.96651,0.494942,56.692,0.492625,0.502012,166.379,100.129,205.659,110800.0,51120.0,11.4,86.9,16.2,7.0,66.9,9.7,0.7,3.0,1.3,0.4,,,,26.4,18.9374,7382.07,12.8,22.8,3.6,2.7,16.5,30.9,3.38068,164.0,66.47,48.2,861.0,15701.8,3.63,1027.563,12.127,1039.689,38.009789,-87.010645
18149,49.4,40.4,0.3,97.1,23363,75.6,4.32546,0.504754,54.1238,0.511799,0.404066,45.67,120.359,98.06,96500.0,38729.0,14.3,77.7,10.7,4.7,55.1,12.4,1.5,3.6,2.0,0.4,0.0,0.000169989,0.00161489,35.1,37.0197,11386.4,16.9,31.2,4.5,5.2,21.1,32.7,3.36379,220.0,59.62,43.17,667.0,14829.7,3.05,800.654,7.955,808.609,41.28322,-86.64757
18151,50.5,40.2,0.5,96.8,34185,110.7,4.70682,0.444225,62.4096,0.612206,0.595906,74.7089,148.46,98.1089,120800.0,46818.0,11.9,89.7,18.4,6.8,60.1,11.2,1.2,4.8,2.1,0.2,0.0,0.000149495,0.000388686,28.1,24.2418,7048.32,21.4,27.2,2.8,4.2,17.0,32.4,3.36266,316.0,58.21,41.73,515.0,14816.5,2.72,800.149,35.034,835.183,41.643437,-85.002467
18153,54.3,39.8,4.5,93.7,21475,48.0,3.8712,0.487816,59.1315,0.415981,0.533976,117.439,213.08,23.05,74100.0,41292.0,13.3,86.8,13.2,3.9,51.9,13.6,1.0,1.8,0.5,0.3,0.000448029,0.000224014,0.000224014,32.6,20.4557,10136.8,15.1,29.1,5.0,4.1,25.4,31.4,3.38264,149.0,64.35,47.13,825.0,15344.8,3.38,1158.092,18.063,1176.155,39.089225,-87.415843
18155,51.0,39.1,0.3,97.8,10613,48.1,3.87328,0.45,55.1074,0.536065,0.511236,119.849,108.359,8.48,117000.0,44246.0,13.4,81.2,11.1,4.4,56.7,13.4,2.2,0.9,0.4,0.3,,,,27.9,32.7517,9841.34,21.4,31.1,5.0,4.0,25.4,28.0,,258.0,63.93,46.87,711.0,15483.6,3.33,571.436,7.267,578.704,38.825846,-85.029679
18157,51.0,27.7,4.0,84.0,172780,345.7,5.84557,0.552063,50.5431,0.546158,0.578028,78.1289,114.079,115.819,129100.0,41842.0,20.6,89.5,34.0,15.6,42.0,9.0,0.8,12.2,9.1,0.7,2.42258e-05,0.000381557,0.00198046,23.7,10.0316,6436.63,18.1,20.2,3.3,3.7,15.1,27.9,3.37003,198.0,61.36,44.25,708.0,14958.8,2.9,1294.492,8.903,1303.394,40.38926,-86.893943
18159,49.2,42.6,0.2,97.6,15936,61.2,4.11415,0.415229,64.8065,0.597686,0.6204,116.65,179.28,69.03,115900.0,50556.0,6.3,89.2,14.1,4.8,61.4,10.9,1.1,2.5,1.4,0.3,0.0,0.000437527,0.000750047,29.5,15.746,7973.17,9.0,12.2,2.5,2.2,11.4,30.8,3.39587,266.0,61.0,44.42,643.0,15044.1,3.16,674.798,0.068,674.866,40.310229,-86.056207
18161,49.4,40.3,0.4,97.5,7516,46.6,3.8416,0.365591,65.2258,0.661123,0.709823,128.259,142.9,69.8489,112000.0,42995.0,12.6,83.8,13.4,3.6,67.9,8.7,0.5,2.6,1.5,0.5,,,,26.4,29.5491,7274.59,10.7,24.6,3.6,4.9,20.8,32.6,,305.0,61.98,44.83,593.0,15220.9,2.86,417.568,10.239,427.807,39.623111,-84.925152
18163,48.2,37.5,9.1,86.2,179703,769.7,6.646,0.507662,54.4017,0.52419,0.575783,100.909,228.52,161.919,108100.0,42579.0,14.9,86.5,21.3,7.2,49.0,14.0,1.2,3.5,2.1,0.5,4.58117e-05,0.000761619,0.00182101,27.7,12.4537,8459.21,16.0,26.5,4.2,4.3,18.3,28.9,3.3108,124.0,66.73,48.27,871.0,15761.3,3.45,604.698,7.393,612.091,38.02007,-87.586166
18165,49.5,41.9,0.1,98.3,16212,63.1,4.14472,0.561037,52.059,0.405086,0.467739,129.229,151.86,62.2989,78200.0,42451.0,13.4,85.2,12.1,4.3,58.4,11.5,1.4,1.4,0.6,0.3,0.0,6.11098e-05,0.00122219,28.0,37.2523,7784.37,,,4.5,4.2,19.6,30.8,3.37842,194.0,62.71,45.51,754.0,15115.4,3.1,665.312,7.905,673.217,39.854045,-87.462071
18167,50.6,36.1,6.9,88.3,107848,267.4,5.58875,0.572919,48.5719,0.435146,0.49311,73.51,161.3,69.54,88000.0,37509.0,19.7,85.2,22.1,9.6,46.5,12.9,1.2,4.6,2.8,0.6,1.63674e-05,0.0015058,0.00163674,28.2,15.3573,8041.67,17.2,23.8,4.2,4.2,17.6,32.8,3.36936,149.0,63.66,46.33,809.0,15238.5,3.29,1044.575,18.487,1063.062,39.429143,-87.390375
18169,48.6,41.2,0.5,96.6,32888,79.7,4.37827,0.393339,67.1431,0.633568,0.656825,161.15,222.3,32.57,96900.0,43198.0,12.1,85.2,16.8,6.7,58.4,8.8,1.1,3.0,1.1,0.6,0.0,0.000398162,0.000490046,26.6,16.5122,8467.54,20.0,22.9,3.3,2.8,14.9,35.7,3.39533,243.0,60.67,43.91,638.0,14996.3,2.74,1068.2,22.122,1090.322,40.843717,-85.795175
18171,50.2,42.4,0.1,98.3,8508,23.3,3.14845,0.438969,62.5526,0.592564,0.622134,125.29,154.8,,94800.0,48432.0,10.8,83.3,13.8,5.9,61.9,11.3,1.1,2.2,1.5,0.4,,,,31.1,18.1145,6856.71,6.3,20.1,3.8,3.4,,30.0,,225.0,61.46,44.28,698.0,14981.5,2.95,944.521,4.466,948.987,40.352658,-87.375847
18173,49.3,39.7,1.3,95.0,59689,155.1,5.04407,0.430106,62.2886,0.570328,0.625409,77.9889,261.49,113.51,137700.0,60553.0,6.4,90.4,25.1,8.8,65.4,9.3,0.4,4.0,2.1,0.5,0.0,0.0,0.00232421,23.5,13.5193,5703.64,14.8,18.3,3.1,4.0,12.2,32.2,3.3941,145.0,66.65,48.21,873.0,15706.2,3.52,996.667,16.156,1012.823,38.097764,-87.272023
18175,49.9,39.2,0.2,98.1,28262,55.0,4.00733,0.403538,60.8457,0.582352,0.576751,145.349,252.0,8.94889,96500.0,38123.0,16.4,81.0,9.7,4.6,54.3,13.6,2.0,3.1,1.3,0.5,0.000153022,0.0,0.000765111,33.3,22.0587,8759.22,13.6,39.9,4.5,3.8,26.4,30.1,3.37005,232.0,64.03,46.98,742.0,15513.1,3.7,1330.542,7.444,1337.987,38.600613,-86.104751
18177,48.6,40.2,5.0,90.2,68917,171.5,5.14458,0.47122,56.2115,0.582045,0.673014,119.14,213.969,70.43,99500.0,40956.0,14.9,81.8,15.4,6.1,51.4,13.7,1.8,3.5,1.9,0.7,0.0,0.000637204,0.00148681,28.7,11.761,8831.52,9.9,29.3,3.8,4.5,15.9,28.1,3.36976,320.0,61.08,45.22,571.0,15103.9,2.93,1040.503,6.737,1047.239,39.863091,-85.006735
18179,49.2,40.2,0.3,97.3,27636,75.1,4.31882,0.336801,71.5578,0.674144,0.780202,117.67,296.279,7.92,105200.0,47161.0,7.5,89.4,14.3,4.8,58.6,10.0,0.8,3.0,1.3,0.5,0.0,7.15538e-05,0.000143108,27.0,17.3606,5777.66,8.6,22.2,2.9,3.5,12.0,31.9,3.36548,254.0,60.62,43.97,597.0,15024.3,2.8,953.341,5.596,958.938,40.735273,-85.212974
18181,49.2,41.9,0.3,93.9,24643,48.8,3.88773,0.449429,60.2848,0.591093,0.647469,196.4,145.4,100.39,110300.0,43979.0,10.7,84.6,12.7,4.2,64.4,10.4,0.7,7.7,6.1,0.4,4.23119e-05,8.46238e-05,0.00021156,29.0,31.5492,7797.28,10.6,20.8,4.2,2.8,16.5,33.6,3.37195,212.0,60.85,43.8,689.0,14984.6,2.96,1308.267,9.206,1317.473,40.75095,-86.864293
18183,49.7,40.1,0.3,97.6,33292,99.2,4.59714,0.385963,68.3366,0.643526,0.615974,104.859,195.03,63.6789,122500.0,51376.0,6.9,89.9,16.4,5.3,60.1,11.0,1.2,3.7,0.9,1.0,0.0,9.83671e-05,0.000590203,20.7,20.8753,6541.79,21.5,20.5,2.9,2.3,10.7,32.9,3.37859,252.0,59.73,42.95,593.0,14895.6,2.75,869.121,6.073,875.194,41.136426,-85.501892
19001,49.6,45.3,0.1,98.4,7682,13.5,2.60269,0.47471,52.9029,0.725253,0.649029,231.84,216.09,56.1089,92300.0,43487.0,11.3,92.2,13.4,3.3,63.8,8.1,0.8,2.4,0.3,0.3,,,,31.2,27.5007,7132.16,16.1,21.4,2.0,1.5,5.0,30.6,,378.0,59.29,41.08,734.0,15107.5,2.91,1474.404,2.598,1477.002,41.328528,-94.478164
19003,49.5,46.7,0.2,98.1,4029,9.5,2.25129,0.5068,50.7094,0.714534,0.636042,234.8,53.3589,61.7989,73100.0,40833.0,8.8,91.5,15.3,3.8,60.6,9.3,0.1,2.2,0.2,0.2,,,,26.6,,,10.6,,4.1,4.5,13.2,32.6,,368.0,60.43,42.1,777.0,15221.9,2.88,1096.701,5.353,1102.054,41.021656,-94.696906
19005,51.0,44.0,0.8,96.0,14330,22.4,3.10906,0.562305,47.0724,0.681369,0.640946,333.91,35.8689,239.08,100000.0,43904.0,11.0,85.0,13.6,4.2,60.4,9.3,1.3,9.9,7.1,0.3,0.0,0.0,0.000186951,23.6,19.5019,5709.83,24.0,20.0,1.9,2.6,15.0,28.9,3.39788,336.0,55.63,37.97,588.0,14635.6,2.77,1655.214,50.995,1706.21,43.274964,-91.382751
19007,48.7,44.2,0.5,97.7,12887,25.9,3.25424,0.48066,50.6165,0.663476,0.5871,171.099,130.289,84.89,73500.0,32943.0,16.8,85.7,15.7,4.7,54.6,11.5,1.4,2.6,0.6,0.3,0.000154309,7.71545e-05,0.00246894,30.6,22.4438,9089.8,,24.3,5.4,4.0,25.9,29.9,,298.0,60.48,41.93,857.0,15135.8,3.25,1287.981,49.084,1337.065,40.744683,-92.870345
19009,48.3,47.0,0.2,98.6,6119,13.8,2.62467,0.506112,52.1261,0.703021,0.577098,488.149,194.479,105.569,71300.0,42072.0,11.1,85.0,14.3,4.4,62.6,7.7,0.6,2.0,1.0,0.2,,,,29.1,,4474.98,20.4,,1.8,1.4,6.3,33.2,,397.0,58.7,39.99,656.0,14964.0,2.59,1147.264,1.152,1148.417,41.679178,-94.904312
19011,50.0,40.9,0.4,98.1,26076,36.4,3.59457,0.514544,49.4901,0.69492,0.552402,170.0,194.43,161.11,125200.0,54210.0,8.0,91.4,16.5,4.4,61.2,9.1,1.4,2.2,0.8,0.9,0.0,0.0,0.000125371,26.1,16.1276,5214.13,21.0,20.6,2.2,2.3,10.2,30.6,3.40138,260.0,58.32,40.5,708.0,14710.9,2.84,1855.117,5.761,1860.878,42.092547,-92.05763
19013,48.6,34.4,8.9,85.6,131090,231.7,5.44544,0.604813,39.0745,0.602026,0.440489,190.3,111.2,152.939,114400.0,42959.0,16.8,89.0,23.7,7.8,48.7,9.1,1.2,6.4,4.1,0.5,1.5671e-05,0.000955933,0.00394126,23.4,13.8563,6226.58,20.3,21.4,3.1,3.2,12.7,28.7,3.40084,261.0,57.55,39.38,665.0,14681.7,2.7,1465.334,17.9,1483.234,42.472888,-92.306059
19015,50.2,40.8,0.8,97.0,26306,46.0,3.82864,0.528031,45.5658,0.654291,0.652641,252.789,130.62,122.14,112200.0,48302.0,11.9,91.3,19.3,4.9,56.8,11.0,1.3,2.4,0.7,0.2,0.0,7.55886e-05,0.00291016,27.6,20.5608,6812.03,18.3,21.8,3.0,3.7,11.6,34.0,3.39329,268.0,58.26,40.45,720.0,14979.8,2.79,1480.357,5.365,1485.722,42.038601,-93.939138
19017,48.9,39.3,0.8,97.2,24276,55.7,4.01998,0.539155,47.9919,0.693443,0.523653,464.41,126.87,105.37,129300.0,53842.0,7.9,93.2,27.3,7.6,62.2,6.4,0.8,3.0,1.5,0.4,4.19516e-05,4.19516e-05,0.00289466,23.9,12.7244,4344.92,23.8,16.4,2.2,2.6,8.5,27.4,3.38268,320.0,56.65,38.96,614.0,14678.7,2.7,1127.88,10.172,1138.052,42.78089,-92.327586
19019,49.6,39.0,0.3,97.8,20958,36.7,3.60278,0.584993,42.2402,0.670596,0.526871,240.669,146.53,247.689,109100.0,50360.0,10.9,88.7,18.2,4.8,61.3,8.8,0.8,6.5,1.0,0.2,9.54745e-05,0.0,0.000572847,27.0,18.3851,5561.52,22.9,21.0,4.0,1.7,13.3,29.4,3.38739,295.0,57.21,39.52,649.0,14691.0,2.84,1478.935,5.428,1484.363,42.470328,-91.838666
19021,50.1,37.1,2.7,80.7,20260,35.2,3.56105,0.483967,54.3242,0.757961,0.651276,259.279,191.409,157.65,85700.0,41938.0,11.7,81.3,22.3,6.7,53.8,8.9,1.5,24.1,14.2,0.4,0.0,0.0,0.00227929,27.5,12.1047,4369.21,19.8,14.7,2.1,1.7,10.5,28.7,3.38677,394.0,57.21,38.8,575.0,14858.8,2.35,1489.023,13.758,1502.781,42.741522,-95.141433
19023,49.4,43.8,0.2,98.4,14867,25.6,3.24259,0.469439,54.4201,0.760694,0.586152,508.85,147.37,38.34,88900.0,46143.0,10.8,87.7,13.4,3.0,62.8,6.9,1.2,2.3,0.9,0.3,0.0,0.0,0.000273766,28.0,22.9555,6295.98,15.0,13.5,3.3,2.6,11.3,25.6,3.42155,313.0,56.92,38.86,644.0,14677.5,2.86,1502.533,4.21,1506.743,42.734708,-92.780066
19025,48.6,47.8,0.2,98.5,9670,17.0,2.83321,0.450626,55.2772,0.741638,0.737399,525.44,168.05,162.15,68100.0,40080.0,11.4,91.4,16.6,4.0,61.2,8.3,0.9,2.2,0.6,0.1,,,,30.1,23.3529,6249.33,,,3.1,2.1,12.7,30.6,,366.0,57.93,39.82,634.0,14903.1,2.36,1476.209,5.561,1481.77,42.38617,-94.643683
19027,48.7,42.3,0.4,97.3,20816,36.6,3.60005,0.510053,52.4733,0.698051,0.574198,137.389,160.259,573.74,104800.0,46034.0,10.1,89.0,20.1,4.2,57.7,8.9,0.5,2.3,1.0,0.6,0.0,0.0,0.000382629,30.1,19.055,5360.44,19.3,18.8,2.4,3.3,9.3,30.8,3.37535,381.0,58.38,39.89,648.0,14885.5,2.45,1474.835,2.145,1476.98,42.039492,-94.867647
19029,48.9,45.1,0.3,97.7,13956,24.7,3.2068,0.436752,58.5288,0.756351,0.661316,323.449,171.11,100.53,81500.0,40437.0,15.5,90.4,13.4,3.0,60.1,10.0,0.7,2.2,1.4,1.5,0.0,7.23798e-05,0.000940938,27.5,17.1924,6185.18,15.0,18.9,2.0,3.4,10.8,35.5,3.39696,374.0,60.05,41.29,729.0,15174.6,2.59,1461.451,1.759,1463.21,41.333824,-94.933302
19031,49.5,42.4,0.3,97.8,18499,31.9,3.46261,0.540197,46.9375,0.664101,0.517684,283.8,53.35,95.09,120400.0,52197.0,7.7,90.6,19.2,5.6,61.3,9.6,0.7,2.1,1.1,0.5,0.0,0.000111117,0.00138897,25.4,15.6832,5348.82,23.4,20.3,1.9,1.8,5.1,32.9,3.40334,252.0,58.71,41.0,694.0,14774.5,3.18,1500.731,6.386,1507.117,41.772355,-91.13219
19033,48.8,43.3,1.3,95.0,44151,77.7,4.35286,0.596653,42.5118,0.604923,0.601819,344.98,155.629,151.12,106900.0,44770.0,10.5,91.9,21.5,5.7,53.5,11.9,1.3,4.9,2.4,0.6,2.28222e-05,6.84666e-05,0.000707488,24.7,15.0488,7102.64,19.4,21.0,3.0,3.1,12.1,26.7,3.37243,366.0,55.92,38.74,569.0,14789.0,2.73,1471.923,17.627,1489.55,43.075171,-93.251266
19035,49.3,47.0,0.5,96.6,12072,20.9,3.03975,0.453832,57.085,0.76884,0.647246,291.339,179.169,170.56,75500.0,44055.0,4.8,91.2,18.6,4.4,61.4,7.8,0.8,2.8,1.4,0.5,,,,23.5,28.1215,6757.26,23.5,13.0,2.5,1.2,11.1,26.1,,431.0,57.29,38.43,572.0,14876.8,2.3,1494.18,0.423,1494.604,42.742738,-95.633262
19037,50.3,43.7,0.3,97.4,12439,24.7,3.2068,0.595657,43.7384,0.674428,0.602887,342.79,82.64,345.449,93200.0,41838.0,9.6,88.4,12.5,3.8,61.6,8.4,1.2,4.0,1.4,0.2,,,,28.3,33.1296,5196.99,32.3,22.0,1.9,2.2,12.3,31.4,,356.0,55.71,38.36,569.0,14677.1,2.66,1306.339,3.309,1309.648,43.059741,-92.31721
19039,49.8,40.2,0.4,94.3,9286,21.5,3.06805,0.498988,47.9458,0.690766,0.613092,205.789,160.78,58.7989,97400.0,45684.0,10.7,85.4,12.2,4.6,55.3,12.3,1.7,8.2,5.5,0.3,,,,29.6,25.0521,6780.48,14.1,27.9,1.7,2.2,13.3,29.7,,343.0,59.97,42.18,818.0,15137.6,3.02,1116.716,1.525,1118.241,41.029191,-93.784096
19041,49.0,42.5,0.4,96.5,16667,29.4,3.38099,0.467151,58.2334,0.737134,0.64353,358.55,184.74,149.099,96000.0,43757.0,8.0,91.0,18.2,3.6,57.5,11.2,1.8,3.9,1.9,0.5,0.0,0.0,0.000120207,28.3,17.7836,5971.57,11.4,18.5,2.8,1.9,10.4,30.4,3.40138,407.0,56.45,37.9,537.0,14796.8,2.21,1469.139,13.867,1483.006,43.079822,-95.149726
19043,50.1,45.0,0.3,97.8,18129,23.3,3.14845,0.577864,45.568,0.666379,0.474793,367.149,64.76,240.0,94600.0,45603.0,11.3,88.8,14.6,4.1,60.5,8.9,0.7,2.5,1.7,0.2,0.0,0.0,0.000567956,30.6,30.7188,6093.91,28.5,18.8,2.5,3.0,12.3,29.3,3.38642,300.0,56.25,38.45,625.0,14686.7,2.73,2016.406,36.586,2052.992,42.840998,-91.323511
19045,49.2,41.4,2.6,94.0,49116,70.7,4.25845,0.607475,37.728,0.592108,0.44662,206.349,105.609,190.159,99200.0,44787.0,10.5,89.1,17.1,4.7,57.2,10.5,1.0,2.3,1.3,0.3,2.03994e-05,0.000326391,0.0037127,30.2,16.1468,7232.2,21.3,26.0,3.9,3.3,16.3,30.0,3.37362,236.0,58.59,40.97,702.0,14743.2,3.0,1799.821,39.524,1839.345,41.898073,-90.534243
19047,50.8,38.4,1.2,82.9,17096,23.9,3.17388,0.516618,53.2435,0.738283,0.670085,111.719,355.459,163.25,78500.0,43502.0,11.3,78.5,13.7,4.4,58.8,6.0,1.0,18.6,10.6,0.4,6.03573e-05,0.0,0.000603573,32.6,17.8503,6309.71,17.4,16.7,3.3,2.7,12.1,31.6,3.36277,400.0,58.64,39.82,629.0,14926.4,2.38,1849.743,2.194,1851.937,42.043119,-95.38909
19049,48.9,34.3,1.4,92.2,66135,112.4,4.72206,0.464081,55.0635,0.711577,0.700856,287.589,143.52,116.93,174100.0,67146.0,6.5,92.5,36.8,9.5,59.9,10.3,1.2,8.2,6.3,0.3,0.0,6.68382e-05,0.00103599,23.3,12.1057,4590.82,20.1,13.7,3.1,2.8,10.1,30.3,3.41272,291.0,59.3,40.62,791.0,15012.2,2.83,1524.071,8.421,1532.492,41.685321,-94.040707
19051,49.6,38.6,0.1,98.4,8753,17.4,2.85647,0.440021,56.6658,0.663202,0.557843,231.919,239.0,12.6789,88700.0,45954.0,7.4,84.6,17.2,5.2,63.4,9.6,0.7,13.5,0.7,0.0,,,,29.6,29.8735,4808.73,,23.2,2.7,3.0,15.3,30.8,,266.0,60.82,42.83,858.0,15115.9,3.26,1300.662,6.904,1307.566,40.748089,-92.410345
19053,50.1,38.2,1.8,95.4,8457,15.9,2.76632,0.483682,50.7957,0.673739,0.622916,74.4889,163.53,23.0589,65400.0,33247.0,19.2,82.3,17.7,4.6,52.8,8.7,1.3,5.2,3.3,0.4,,,,26.5,16.6817,6740.11,,20.0,4.1,2.5,19.8,29.2,,331.0,60.62,42.09,857.0,15244.3,2.99,1377.566,4.142,1381.708,40.736379,-93.78458
19055,50.0,42.1,0.3,98.6,17764,30.7,3.42426,0.522184,49.4348,0.724559,0.532209,226.08,42.5,421.86,104100.0,48152.0,8.7,89.6,14.5,3.5,63.3,8.4,0.9,1.5,0.3,0.2,0.0,0.0,0.00212901,29.1,14.381,5020.8,28.2,20.4,2.2,2.0,9.0,32.6,3.39982,326.0,56.73,39.06,648.0,14682.0,3.06,1496.381,3.082,1499.464,42.473003,-91.359443
19057,48.6,41.5,5.1,91.0,40325,96.9,4.57368,0.605716,39.9117,0.544017,0.476568,199.159,104.43,112.109,89000.0,42193.0,12.9,90.0,18.5,5.8,54.8,12.0,1.0,3.9,2.3,0.3,2.4639e-05,0.0011334,0.00450894,29.8,12.2127,6628.0,18.2,20.0,3.6,2.8,16.8,33.8,3.3657,218.0,61.18,42.78,778.0,14954.8,2.9,1077.755,35.294,1113.049,40.915339,-91.186925
19059,49.6,48.1,0.2,98.3,16667,43.8,3.77963,0.466842,58.1947,0.718577,0.634865,368.509,121.739,260.389,156500.0,49680.0,8.7,92.8,27.8,8.4,61.6,11.3,0.8,2.2,1.0,1.3,5.9673e-05,0.0,0.000477384,22.7,20.5696,5844.68,19.9,20.6,2.2,2.3,13.8,26.8,3.41748,442.0,55.71,38.2,480.0,14735.8,2.23,985.764,60.491,1046.255,43.389611,-95.196057
19061,49.3,38.6,2.7,94.1,93653,154.0,5.03695,0.596522,41.8124,0.586615,0.455956,79.62,59.9289,533.0,131400.0,48012.0,8.3,89.4,25.0,8.7,56.8,8.1,0.6,3.5,1.6,0.2,0.0,0.000268999,0.00393815,20.8,9.85092,5583.24,23.8,12.2,2.4,1.8,8.9,26.9,3.42618,313.0,56.69,39.02,651.0,14692.3,2.92,1575.502,21.569,1597.071,42.463481,-90.878771
19063,49.9,41.0,0.6,93.1,10302,26.0,3.2581,0.512463,53.4884,0.68372,0.656866,502.91,84.26,156.469,78000.0,43098.0,10.6,84.9,17.2,5.1,57.1,7.2,1.0,5.5,2.5,0.1,,,,28.9,13.5097,6635.12,18.7,17.6,1.9,1.9,10.1,31.3,,390.0,55.91,37.64,508.0,14712.3,2.22,1025.333,17.196,1042.53,43.377984,-94.66937
19065,50.0,43.2,0.9,97.0,20880,28.6,3.35341,0.575716,43.334,0.667047,0.476972,404.12,88.79,192.479,80600.0,39043.0,13.0,88.5,16.1,3.7,57.6,8.7,0.8,3.6,1.4,0.6,0.0,9.8595e-05,0.000887355,25.7,27.8393,7055.99,22.8,22.3,2.8,2.7,9.7,33.4,3.40692,339.0,55.86,39.0,598.0,14664.2,2.76,1892.791,1.334,1894.125,42.86445,-91.839373
19067,49.0,43.3,1.2,95.8,16303,32.6,3.48431,0.595824,42.0492,0.626011,0.631359,322.389,76.98,188.919,88200.0,38673.0,13.6,89.6,15.2,4.9,58.8,9.4,1.0,4.7,2.0,0.4,6.14628e-05,0.0,0.000553165,26.4,13.0335,6729.34,21.5,19.1,2.4,2.5,14.0,29.5,3.40347,320.0,56.2,39.01,583.0,14689.3,2.65,1296.631,1.943,1298.574,43.052741,-92.787367
19069,50.4,42.8,0.4,93.6,10680,18.4,2.91235,0.500097,54.435,0.745891,0.733875,401.97,126.4,105.709,80700.0,44813.0,10.4,84.0,14.1,2.9,56.8,9.5,0.8,11.5,7.5,0.2,,,,28.2,18.761,5219.67,18.7,20.5,2.8,3.4,11.8,32.6,,367.0,56.49,39.08,607.0,14811.8,2.89,1507.301,1.429,1508.73,42.736549,-93.271425
19071,49.7,45.1,0.5,96.9,7441,14.6,2.68102,0.474333,53.7623,0.743609,0.655372,277.379,70.29,75.26,90300.0,45197.0,9.8,89.5,17.0,3.3,58.0,10.9,1.4,2.8,1.1,0.3,,,,32.2,20.4245,5078.86,16.0,20.2,3.8,2.9,15.9,32.4,,280.0,62.36,42.65,829.0,15445.0,2.5,1323.873,14.214,1338.087,40.743726,-95.599516
19073,49.4,45.6,0.3,97.6,9336,16.4,2.79728,0.493547,49.1127,0.691757,0.698391,300.019,151.46,94.26,79300.0,42354.0,8.1,88.9,17.8,3.8,62.6,8.8,2.1,3.6,1.6,0.1,,,,28.8,14.5317,6943.1,,,2.0,2.6,9.7,29.1,,313.0,58.51,40.59,707.0,14924.3,2.56,1475.189,4.25,1479.439,42.042494,-94.388703
